data_apuracao,dezenas_sorteadas,numero_concurso
06/02/2025,"[50, 2, 38, 59, 54, 58]",2825
08/02/2025,"[20, 58, 54, 10, 60, 6]",2826
11/02/2025,"[13, 27, 59, 1, 45, 11]",2827
13/02/2025,"[55, 21, 25, 58, 59, 15]",2828
15/02/2025,"[46, 38, 13, 56, 22, 51]",2829
18/02/2025,"[51, 52, 36, 34, 28, 1]",2830
20/02/2025,"[32, 9, 38, 55, 48, 2]",2831
22/02/2025,"[18, 2, 37, 12, 21, 24]",2832
25/02/2025,"[36, 56, 1, 13, 16, 3]",2833
27/02/2025,"[11, 5, 8, 47, 39, 15]",2834
01/03/2025,"[43, 36, 54, 24, 9, 27]",2835
06/03/2025,"[30, 6, 50, 1, 42, 10]",2836
08/03/2025,"[34, 35, 42, 50, 3, 14]",2837
11/03/2025,"[36, 53, 29, 4, 32, 7]",2838
13/03/2025,"[27, 46, 30, 40, 37, 47]",2839
15/03/2025,"[57, 39, 49, 60, 33, 1]",2840
18/03/2025,"[5, 12, 36, 34, 48, 4]",2841
20/03/2025,"[49, 8, 4, 52, 55, 51]",2842
22/03/2025,"[59, 40, 43, 37, 1, 39]",2843
25/03/2025,"[7, 20, 54, 55, 58, 31]",2844
27/03/2025,"[40, 31, 56, 52, 10, 54]",2845
29/03/2025,"[25, 1, 57, 12, 16, 17]",2846
01/04/2025,"[35, 22, 53, 56, 5, 3]",2847
03/04/2025,"[30, 5, 14, 54, 29, 19]",2848
05/04/2025,"[19, 31, 13, 29, 25, 43]",2849
08/04/2025,"[43, 2, 15, 1, 26, 50]",2850
10/04/2025,"[6, 43, 17, 37, 5, 54]",2851
12/04/2025,"[53, 24, 56, 22, 6, 49]",2852
15/04/2025,"[48, 23, 4, 18, 53, 56]",2853
19/04/2025,"[16, 55, 2, 31, 44, 13]",2854
24/04/2025,"[12, 51, 31, 55, 24, 16]",2855
26/04/2025,"[10, 27, 48, 3, 5, 38]",2856
29/04/2025,"[2, 41, 28, 38, 18, 50]",2857
03/05/2025,"[8, 52, 48, 28, 18, 27]",2858
06/05/2025,"[15, 51, 20, 7, 8, 17]",2859
08/05/2025,"[2, 24, 17, 38, 57, 5]",2860
10/05/2025,"[27, 2, 46, 53, 21, 51]",2861
13/05/2025,"[14, 4, 2, 22, 44, 18]",2862
15/05/2025,"[5, 56, 34, 47, 23, 32]",2863
17/05/2025,"[53, 15, 6, 31, 17, 5]",2864
20/05/2025,"[30, 47, 25, 51, 39, 2]",2865
22/05/2025,"[60, 12, 19, 1, 36, 17]",2866
24/05/2025,"[15, 24, 9, 60, 25, 5]",2867
27/05/2025,"[10, 38, 26, 22, 51, 19]",2868
29/05/2025,"[2, 53, 13, 41, 10, 40]",2869
31/05/2025,"[13, 15, 32, 60, 19, 6]",2870
03/06/2025,"[4, 38, 19, 48, 43, 55]",2871
05/06/2025,"[8, 57, 35, 23, 32, 34]",2872
07/06/2025,"[27, 52, 56, 4, 5, 17]",2873
10/06/2025,"[5, 4, 53, 49, 17, 9]",2874
12/06/2025,"[15, 38, 49, 6, 40, 31]",2875
14/06/2025,"[45, 55, 9, 40, 31, 32]",2876
17/06/2025,"[3, 57, 54, 5, 15, 37]",2877
21/06/2025,"[43, 51, 47, 16, 15, 46]",2878
24/06/2025,"[29, 52, 11, 56, 47, 20]",2879
26/06/2025,"[8, 34, 15, 14, 54, 33]",2880
28/06/2025,"[11, 16, 35, 39, 13, 34]",2881
01/07/2025,"[23, 51, 11, 15, 49, 19]",2882
03/07/2025,"[56, 57, 60, 43, 40, 1]",2883
05/07/2025,"[56, 5, 37, 34, 52, 31]",2884
08/07/2025,"[56, 25, 10, 28, 36, 37]",2885
10/07/2025,"[19, 13, 59, 55, 2, 20]",2886
12/07/2025,"[50, 14, 57, 30, 29, 53]",2887
15/07/2025,"[27, 39, 59, 9, 3, 15]",2888
17/07/2025,"[13, 55, 40, 36, 39, 16]",2889
19/07/2025,"[15, 18, 35, 32, 16, 54]",2890
22/07/2025,"[19, 54, 35, 34, 26, 24]",2891
24/07/2025,"[14, 46, 36, 44, 54, 24]",2892
26/07/2025,"[10, 50, 41, 45, 40, 48]",2893
29/07/2025,"[29, 5, 25, 21, 49, 24]",2894
31/07/2025,"[44, 56, 9, 52, 11, 51]",2895
02/08/2025,"[43, 16, 8, 53, 12, 9]",2896
05/08/2025,"[6, 28, 1, 24, 57, 27]",2897
07/08/2025,"[32, 38, 30, 48, 14, 23]",2898
09/08/2025,"[28, 44, 22, 42, 10, 51]",2899
12/08/2025,"[60, 59, 55, 54, 50, 33]",2900
14/08/2025,"[2, 38, 28, 20, 47, 44]",2901
16/08/2025,"[48, 8, 45, 42, 21, 22]",2902
19/08/2025,"[27, 20, 46, 50, 54, 24]",2903
21/08/2025,"[46, 2, 38, 52, 37, 55]",2904
23/08/2025,"[52, 17, 4, 26, 43, 18]",2905
26/08/2025,"[46, 41, 49, 33, 37, 17]",2906
28/08/2025,"[30, 52, 33, 42, 56, 44]",2907
30/08/2025,"[37, 38, 20, 36, 50, 35]",2908
02/09/2025,"[21, 31, 53, 58, 41, 8]",2909
04/09/2025,"[11, 28, 15, 29, 4, 3]",2910
06/09/2025,"[54, 59, 32, 56, 23, 27]",2911
09/09/2025,"[59, 41, 9, 37, 51, 25]",2912
11/09/2025,"[52, 60, 17, 21, 55, 34]",2913
13/09/2025,"[40, 25, 46, 18, 35, 47]",2914
16/09/2025,"[10, 52, 11, 38, 15, 60]",2915
18/09/2025,"[16, 11, 45, 5, 27, 40]",2916
20/09/2025,"[57, 19, 46, 41, 38, 6]",2917
23/09/2025,"[31, 41, 27, 48, 54, 11]",2918
25/09/2025,"[42, 37, 28, 3, 26, 53]",2919
27/09/2025,"[19, 58, 16, 12, 31, 8]",2920
30/09/2025,"[9, 36, 14, 16, 26, 12]",2921
02/10/2025,"[40, 23, 4, 39, 30, 41]",2922
04/10/2025,"[39, 56, 55, 32, 18, 27]",2923
07/10/2025,"[30, 10, 40, 19, 54, 48]",2924
09/10/2025,"[9, 7, 27, 24, 12, 13]",2925
11/10/2025,"[45, 14, 49, 4, 3, 35]",2926
14/10/2025,"[55, 34, 56, 11, 58, 27]",2927
16/10/2025,"[48, 32, 46, 29, 24, 14]",2928
18/10/2025,"[3, 8, 7, 51, 35, 34]",2929
21/10/2025,"[11, 45, 1, 36, 14, 13]",2930
23/10/2025,"[36, 52, 19, 47, 23, 4]",2931
25/10/2025,"[40, 4, 53, 25, 36, 13]",2932
28/10/2025,"[18, 48, 50, 22, 42, 1]",2933
30/10/2025,"[33, 59, 26, 9, 23, 17]",2934
01/11/2025,"[57, 18, 28, 9, 34, 38]",2935
04/11/2025,"[29, 32, 4, 15, 9, 7]",2936
06/11/2025,"[12, 52, 26, 34, 44, 17]",2937
08/11/2025,"[35, 10, 15, 14, 56, 44]",2938
11/11/2025,"[33, 42, 31, 49, 22, 37]",2939
14/11/2025,"[8, 53, 22, 13, 7, 9]",2940
18/11/2025,"[35, 51, 30, 48, 33, 14]",2941
22/11/2025,"[30, 60, 12, 54, 40, 46]",2942
25/11/2025,"[36, 39, 29, 30, 60, 8]",2943
27/11/2025,"[15, 39, 40, 59, 23, 8]",2944
29/11/2025,"[2, 1, 33, 7, 3, 27]",2945
02/12/2025,"[17, 54, 13, 49, 4, 21]",2946
04/12/2025,"[44, 10, 39, 15, 4, 37]",2947
06/12/2025,"[37, 58, 6, 52, 24, 53]",2948
09/12/2025,"[6, 11, 4, 49, 54, 38]",2949
11/12/2025,"[21, 42, 50, 23, 49, 60]",2950
13/12/2025,"[8, 31, 37, 30, 45, 5]",2951
16/12/2025,"[45, 51, 20, 48, 1, 58]",2952
18/12/2025,"[54, 24, 47, 25, 10, 5]",2953
20/12/2025,"[37, 1, 42, 44, 39, 9]",2954
01/01/2026,"[59, 21, 32, 13, 33, 9]",2955
